season_player_id,season_code,player_id,player_last_name,player_first_name,team_id,games_played,games_started,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,turnovers,blocks_favour,blocks_against,fouls_committed,fouls_received,valuation,plus_minus,minutes_per_game,points_per_game,two_points_made_per_game,two_points_attempted_per_game,two_points_percentage,three_points_made_per_game,three_points_attempted_per_game,three_points_percentage,free_throws_made_per_game,free_throws_attempted_per_game,free_throws_percentage,offensive_rebounds_per_game,defensive_rebounds_per_game,total_rebounds_per_game,assists_per_game,steals_per_game,turnovers_per_game,blocks_favour_per_game,blocks_against_per_game,fouls_committed_per_game,fouls_received_per_game,valuation_per_game,plus_minus_per_game,
E2025_P013383_MUN,E2025,P013383,GABRIEL,WENYEN,MUN,2,0,34.3,15,6,7,0,2,3,6,3,2,5,1,3,2,1,1,5,5,16,-1,17.13,7.5,3,3.5,0.857,0,1,0,1.5,3,0.5,1.5,1,2.5,0.5,1.5,1,0.5,0.5,2.5,2.5,8,-0.5,
E2025_P007630_MAD,E2025,P007630,GARUBA,USMAN,MAD,2,0,14.6,3,1,2,0,0,1,2,0,2,2,0,0,1,1,0,1,1,3,-5,7.31,1.5,0.5,1,0.5,0,0,0,0.5,1,0.5,0,1,1,0,0,0.5,0.5,0,0.5,0.5,1.5,-2.5,
E2025_P001557_MUN,E2025,P001557,GIFFEY,NIELS,MUN,3,0,48.9,18,2,4,2,7,8,8,3,2,5,3,0,2,0,0,4,5,18,-11,16.29,6,0.67,1.33,0.5,0.67,2.33,0.286,2.67,2.67,1,1,0.67,1.67,1,0,0.67,0,0,1.33,1.67,6,-3.67,
E2025_P010550_HTA,E2025,P010550,GINAT,TOMER,HTA,3,0,38.3,9,4,7,0,1,1,2,0,4,4,3,2,2,1,0,5,2,9,-4,12.77,3,1.33,2.33,0.571,0,0.33,0,0.33,0.67,0.5,0,1.33,1.33,1,0.67,0.67,0.33,0,1.67,0.67,3,-1.33,
E2025_P011204_PAN,E2025,P011204,GRANT,JERIAN,PAN,3,2,68.5,22,5,12,3,6,3,3,0,2,2,9,1,6,1,0,10,4,13,-18,22.82,7.33,1.67,4,0.417,1,2,0.5,1,1,1,0,0.67,0.67,3,0.33,2,0.33,0,3.33,1.33,4.33,-6,
E2025_P002328_PAN,E2025,P002328,GRIGONIS,MARIUS,PAN,2,0,9.4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,1,-4,5,4.69,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,2,0.5,-2,2.5,
E2025_P004004_MIL,E2025,P004004,GUDURIC,MARKO,MIL,3,0,62,32,5,8,6,14,4,6,1,6,7,11,3,4,1,0,6,6,37,39,20.67,10.67,1.67,2.67,0.625,2,4.67,0.429,1.33,2,0.667,0.33,2,2.33,3.67,1,1.33,0.33,0,2,2,12.33,13,
E2025_P001844_VIR,E2025,P001844,HACKETT,DANIEL,VIR,3,0,41.4,8,1,2,0,4,6,6,1,6,7,5,0,3,0,0,7,7,12,-8,13.81,2.67,0.33,0.67,0.5,0,1.33,0,2,2,1,0.33,2,2.33,1.67,0,1,0,0,2.33,2.33,4,-2.67,
E2025_P011205_ULK,E2025,P011205,HALL,DEVON,ULK,3,3,87.2,43,8,12,6,8,9,11,3,10,13,10,1,9,0,0,8,9,51,12,29.08,14.33,2.67,4,0.667,2,2.67,0.75,3,3.67,0.818,1,3.33,4.33,3.33,0.33,3,0,0,2.67,3,17,4,
E2025_P011196_OLY,E2025,P011196,HALL,DONTA,OLY,3,0,34.9,13,5,8,0,0,3,3,4,3,7,1,1,0,3,1,9,3,15,-9,11.64,4.33,1.67,2.67,0.625,0,0,0,1,1,1,1.33,1,2.33,0.33,0.33,0,1,0.33,3,1,5,-3,
E2025_P013371_ASV,E2025,P013371,HARRISON,SHAQUILLE,ASV,2,1,38,13,5,11,1,1,0,0,2,3,5,4,4,6,0,1,3,3,13,9,19,6.5,2.5,5.5,0.455,0.5,0.5,1,0,0,0,1,1.5,2.5,2,2,3,0,0.5,1.5,1.5,6.5,4.5,
E2025_P010390_MCO,E2025,P010390,HAYES,KEVARRIUS,MCO,3,0,45,13,6,9,0,0,1,2,0,6,6,1,2,3,1,1,10,1,6,-15,15.02,4.33,2,3,0.667,0,0,0,0.33,0.67,0.5,0,2,2,0.33,0.67,1,0.33,0.33,3.33,0.33,2,-5,
E2025_P011201_IST,E2025,P011201,HAZER,SEHMUS,IST,3,0,14.3,0,0,3,0,2,0,0,2,3,5,2,1,5,0,1,1,0,-4,-2,4.78,0,0,1,0,0,0.67,0,0,0,0,0.67,1,1.67,0.67,0.33,1.67,0,0.33,0.33,0,-1.33,-0.67,
E2025_P012712_PAN,E2025,P012712,HERNANGOMEZ,JUANCHO,PAN,3,2,82.7,45,9,14,5,14,12,14,8,11,19,0,5,3,1,1,2,13,61,-12,27.56,15,3,4.67,0.643,1.67,4.67,0.357,4,4.67,0.857,2.67,3.67,6.33,0,1.67,1,0.33,0.33,0.67,4.33,20.33,-4,
E2025_P003196_BAR,E2025,P003196,HERNANGOMEZ,WILLY,BAR,3,3,49.2,25,5,11,1,1,12,15,5,9,14,1,2,4,1,2,3,9,34,9,16.39,8.33,1.67,3.67,0.455,0.33,0.33,1,4,5,0.8,1.67,3,4.67,0.33,0.67,1.33,0.33,0.67,1,3,11.33,3,
E2025_P012611_PRS,E2025,P012611,HERRERA,SEBASTIAN,PRS,3,2,55.6,17,2,6,2,13,7,8,1,3,4,7,4,3,0,1,7,4,9,-14,18.54,5.67,0.67,2,0.333,0.67,4.33,0.154,2.33,2.67,0.875,0.33,1,1.33,2.33,1.33,1,0,0.33,2.33,1.33,3,-4.67,
E2025_P003108_MAD,E2025,P003108,HEZONJA,MARIO,MAD,3,3,66.2,43,15,24,2,16,7,8,1,7,8,5,4,2,0,0,5,7,36,13,22.08,14.33,5,8,0.625,0.67,5.33,0.125,2.33,2.67,0.875,0.33,2.33,2.67,1.67,1.33,0.67,0,0,1.67,2.33,12,4.33,
E2025_P012640_PRS,E2025,P012640,HIFI,NADIR,PRS,3,1,65.6,64,6,16,13,30,13,15,1,2,3,11,9,8,0,1,6,12,55,7,21.88,21.33,2,5.33,0.375,4.33,10,0.433,4.33,5,0.867,0.33,0.67,1,3.67,3,2.67,0,0.33,2,4,18.33,2.33,
E2025_P006835_TEL,E2025,P006835,HOARD,JAYLEN,TEL,3,3,85.8,43,11,20,4,9,9,10,4,11,15,8,5,5,1,0,4,6,54,-13,28.58,14.33,3.67,6.67,0.55,1.33,3,0.444,3,3.33,0.9,1.33,3.67,5,2.67,1.67,1.67,0.33,0,1.33,2,18,-4.33,
E2025_P009513_MUN,E2025,P009513,HOLLATZ,JUSTUS,MUN,1,1,19.1,5,1,3,1,2,0,0,0,1,1,0,0,0,0,2,1,0,0,-8,19.12,5,1,3,0.333,1,2,0.5,0,0,0,0,1,1,0,0,0,0,2,1,0,0,-8,
E2025_P014011_PAN,E2025,P014011,HOLMES,RICHAUN,PAN,3,2,47,16,4,10,0,0,8,11,5,3,8,2,0,3,0,0,12,8,10,9,15.67,5.33,1.33,3.33,0.4,0,0,0,2.67,3.67,0.727,1.67,1,2.67,0.67,0,1,0,0,4,2.67,3.33,3,
E2025_P011949_PRS,E2025,P011949,HOMMES,DAULTON,PRS,2,1,39.2,20,1,2,6,10,0,0,2,5,7,0,1,3,0,0,5,3,18,6,19.58,10,0.5,1,0.5,3,5,0.6,0,0,0,1,2.5,3.5,0,0.5,1.5,0,0,2.5,1.5,9,3,
E2025_P014124_ULK,E2025,P014124,HORTON TUCKER,TALEN,ULK,3,3,71,49,12,18,3,15,16,23,2,8,10,5,3,8,3,3,10,17,41,3,23.67,16.33,4,6,0.667,1,5,0.2,5.33,7.67,0.696,0.67,2.67,3.33,1.67,1,2.67,1,1,3.33,5.67,13.67,1,
E2025_P011948_BAS,E2025,P011948,HOWARD,MARKUS,BAS,3,3,65.6,28,2,4,8,24,0,0,0,1,1,7,4,5,0,0,8,4,13,-3,21.87,9.33,0.67,1.33,0.5,2.67,8,0.333,0,0,0,0,0.33,0.33,2.33,1.33,1.67,0,0,2.67,1.33,4.33,-1,
E2025_P014133_PAM,E2025,P014133,IROEGBU,IKE,PAM,2,0,24.7,11,1,3,2,3,3,4,0,0,0,1,0,3,0,0,3,3,5,-6,12.34,5.5,0.5,1.5,0.333,1,1.5,0.667,1.5,2,0.75,0,0,0,0.5,0,1.5,0,0,1.5,1.5,2.5,-3,
E2025_P014029_RED,E2025,P014029,IZUNDU,EBUKA,RED,3,1,56.4,22,10,12,0,0,2,5,8,3,11,4,3,2,1,0,7,5,32,7,18.81,7.33,3.33,4,0.833,0,0,0,0.67,1.67,0.4,2.67,1,3.67,1.33,1,0.67,0.33,0,2.33,1.67,10.67,2.33,
E2025_P000229_ASV,E2025,P000229,JACKSON,EDWIN,ASV,3,2,56.1,24,4,14,4,11,4,5,2,3,5,5,0,4,0,1,4,8,15,-23,18.7,8,1.33,4.67,0.286,1.33,3.67,0.364,1.33,1.67,0.8,0.67,1,1.67,1.67,0,1.33,0,0.33,1.33,2.67,5,-7.67,
E2025_P005422_VIR,E2025,P005422,JALLOW,KARIM,VIR,3,3,75.9,14,5,10,1,2,1,2,3,2,5,4,2,5,1,2,4,6,14,-8,25.29,4.67,1.67,3.33,0.5,0.33,0.67,0.5,0.33,0.67,0.5,1,0.67,1.67,1.33,0.67,1.67,0.33,0.67,1.33,2,4.67,-2.67,
E2025_P005985_MCO,E2025,P005985,JAMES,MIKE,MCO,3,3,85.6,56,16,27,7,21,3,5,3,8,11,16,1,6,2,2,4,7,54,14,28.53,18.67,5.33,9,0.593,2.33,7,0.333,1,1.67,0.6,1,2.67,3.67,5.33,0.33,2,0.67,0.67,1.33,2.33,18,4.67,
E2025_P012613_ULK,E2025,P012613,JANTUNEN,MIKAEL,ULK,3,3,72.4,22,5,8,2,9,6,6,8,4,12,3,1,1,3,1,11,7,25,20,24.15,7.33,1.67,2.67,0.625,0.67,3,0.222,2,2,1,2.67,1.33,4,1,0.33,0.33,1,0.33,3.67,2.33,8.33,6.67,
E2025_P013290_MUN,E2025,P013290,JESSUP,JUSTINIAN,MUN,3,0,41,13,4,6,1,6,2,2,6,3,9,3,1,1,0,1,5,1,13,-2,13.68,4.33,1.33,2,0.667,0.33,2,0.167,0.67,0.67,1,2,1,3,1,0.33,0.33,0,0.33,1.67,0.33,4.33,-0.67,
E2025_P013369_PAR,E2025,P013369,JONES,CARLIK,PAR,3,2,82.8,29,9,24,3,7,2,4,4,4,8,15,2,3,0,1,3,6,32,12,27.61,9.67,3,8,0.375,1,2.33,0.429,0.67,1.33,0.5,1.33,1.33,2.67,5,0.67,1,0,0.33,1,2,10.67,4,
E2025_P010568_HTA,E2025,P010568,JONES,CHRIS,HTA,3,0,59,33,10,19,4,12,1,2,0,5,5,6,3,8,0,0,5,3,19,9,19.68,11,3.33,6.33,0.526,1.33,4,0.333,0.33,0.67,0.5,0,1.67,1.67,2,1,2.67,0,0,1.67,1,6.33,3,
E2025_P014102_IST,E2025,P014102,JONES,KAI,IST,3,3,43.6,14,6,6,0,0,2,2,2,10,12,0,0,2,2,0,8,1,19,-30,14.53,4.67,2,2,1,0,0,0,0.67,0.67,1,0.67,3.33,4,0,0,0.67,0.67,0,2.67,0.33,6.33,-10,
E2025_P011981_PAR,E2025,P011981,JONES,TYRIQUE,PAR,3,2,71,31,13,20,0,0,5,7,8,9,17,8,6,4,3,0,11,7,48,11,23.67,10.33,4.33,6.67,0.65,0,0,0,1.67,2.33,0.714,2.67,3,5.67,2.67,2,1.33,1,0,3.67,2.33,16,3.67,
E2025_P004863_MUN,E2025,P004863,JOVIC,STEFAN,MUN,3,2,55.6,9,4,6,0,1,1,2,0,2,2,14,2,7,0,0,9,5,12,-7,18.55,3,1.33,2,0.667,0,0.33,0,0.33,0.67,0.5,0,0.67,0.67,4.67,0.67,2.33,0,0,3,1.67,4,-2.33,
E2025_P012796_DUB,E2025,P012796,KABENGELE,MFIONDU,DUB,3,3,48.9,41,16,20,0,3,9,11,7,9,16,4,0,2,0,0,8,8,50,-8,16.3,13.67,5.33,6.67,0.8,0,1,0,3,3.67,0.818,2.33,3,5.33,1.33,0,0.67,0,0,2.67,2.67,16.67,-2.67,
E2025_P011209_PAN,E2025,P011209,KALAITZAKIS,PANAGIOTIS,PAN,1,0,5.3,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,4,5.33,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,4,
E2025_P004866_RED,E2025,P004866,KALINIC,NIKOLA,RED,3,3,79.2,17,3,4,3,5,2,3,1,6,7,10,2,7,0,0,13,6,18,-15,26.38,5.67,1,1.33,0.75,1,1.67,0.6,0.67,1,0.667,0.33,2,2.33,3.33,0.67,2.33,0,0,4.33,2,6,-5,
E2025_P008325_DUB,E2025,P008325,KAMENJAS,KENAN,DUB,3,0,26.8,4,2,2,0,0,0,0,3,5,8,0,0,3,0,0,3,0,6,-9,8.93,1.33,0.67,0.67,1,0,0,0,0,0,0,1,1.67,2.67,0,0,1,0,0,1,0,2,-3,
E2025_P014031_DUB,E2025,P014031,KONDIC,KOSTA,DUB,2,0,15.5,5,1,2,1,3,0,0,0,0,0,1,1,0,0,1,5,3,1,-15,7.77,2.5,0.5,1,0.5,0.5,1.5,0.333,0,0,0,0,0,0,0.5,0.5,0,0,0.5,2.5,1.5,0.5,-7.5,
E2025_P006482_MAD,E2025,P006482,KRAMER,DAVID,MAD,3,1,51.4,14,1,3,4,10,0,2,1,7,8,2,2,1,0,1,5,4,13,24,17.13,4.67,0.33,1,0.333,1.33,3.33,0.4,0,0.67,0,0.33,2.33,2.67,0.67,0.67,0.33,0,0.33,1.67,1.33,4.33,8,
E2025_P004512_MUN,E2025,P004512,KRATZER,LEON,MUN,3,3,16.8,2,1,1,0,0,0,0,1,2,3,1,0,1,0,0,7,0,-2,-8,5.59,0.67,0.33,0.33,1,0,0,0,0,0,0,0.33,0.67,1,0.33,0,0.33,0,0,2.33,0,-0.67,-2.67,
E2025_P005713_BAS,E2025,P005713,KURUCS,RODIONS,BAS,1,0,14.7,7,2,3,0,1,3,3,1,3,4,0,0,1,0,1,2,2,7,-1,14.72,7,2,3,0.667,0,1,0,3,3,1,1,3,4,0,0,1,0,1,2,2,7,-1,
E2025_P007736_PAR,E2025,P007736,LAKIC,ARIJAN,PAR,2,1,7,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-10,3.52,1,0.5,0.5,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-5,
E2025_P006435_BAR,E2025,P006435,LAPROVITTOLA,NICOLAS,BAR,2,0,34.6,21,2,2,5,12,2,2,0,2,2,12,2,3,0,1,5,5,26,-6,17.31,10.5,1,1,1,2.5,6,0.417,1,1,1,0,1,1,6,1,1.5,0,0.5,2.5,2.5,13,-3,
E2025_P010392_OLY,E2025,P010392,LARENTZAKIS,GIANNOULIS,OLY,1,0,3.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-3,-3,3.37,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-3,-3,
E2025_P007200_IST,E2025,P007200,LARKIN,SHANE,IST,3,2,98.2,43,12,22,3,12,10,13,3,5,8,11,3,8,0,3,9,14,37,-8,32.74,14.33,4,7.33,0.545,1,4,0.25,3.33,4.33,0.769,1,1.67,2.67,3.67,1,2.67,0,1,3,4.67,12.33,-2.67,
E2025_P014012_TEL,E2025,P014012,LEAF,TJ,TEL,3,1,38.6,26,11,15,0,0,4,8,4,4,8,2,1,3,1,0,3,5,29,10,12.87,8.67,3.67,5,0.733,0,0,0,1.33,2.67,0.5,1.33,1.33,2.67,0.67,0.33,1,0.33,0,1,1.67,9.67,3.33,
E2025_P008987_MIL,E2025,P008987,LEDAY,ZACH,MIL,3,3,72,38,7,15,4,8,12,16,1,11,12,1,1,3,1,0,6,15,43,-14,24,12.67,2.33,5,0.467,1.33,2.67,0.5,4,5.33,0.75,0.33,3.67,4,0.33,0.33,1,0.33,0,2,5,14.33,-4.67,
E2025_P013389_OLY,E2025,P013389,LEE,SABEN,OLY,3,0,56.8,18,5,11,1,4,5,6,0,1,1,7,2,4,1,1,4,5,15,-12,18.93,6,1.67,3.67,0.455,0.33,1.33,0.25,1.67,2,0.833,0,0.33,0.33,2.33,0.67,1.33,0.33,0.33,1.33,1.67,5,-4,
E2025_P003526_ASV,E2025,P003526,LIGHTY,DAVID,ASV,3,0,64.9,18,6,11,1,6,3,4,4,6,10,7,2,1,0,0,6,4,23,-1,21.62,6,2,3.67,0.545,0.33,2,0.167,1,1.33,0.75,1.33,2,3.33,2.33,0.67,0.33,0,0,2,1.33,7.67,-0.33,
E2025_PTGB_MAD,E2025,PTGB,LLULL,SERGIO,MAD,3,0,41.2,17,2,4,3,9,4,6,0,1,1,4,1,3,0,0,3,5,12,-8,13.74,5.67,0.67,1.33,0.5,1,3,0.333,1.33,2,0.667,0,0.33,0.33,1.33,0.33,1,0,0,1,1.67,4,-2.67,
E2025_P007032_ZAL,E2025,P007032,LO,MAODO,ZAL,3,0,56.7,25,2,6,4,10,9,10,1,4,5,4,3,5,0,4,1,6,22,14,18.91,8.33,0.67,2,0.333,1.33,3.33,0.4,3,3.33,0.9,0.33,1.33,1.67,1.33,1,1.67,0,1.33,0.33,2,7.33,4.67,
E2025_P009754_IST,E2025,P009754,LOYD,JORDAN,IST,3,0,73.8,47,6,6,8,18,11,11,3,5,8,5,0,4,0,0,8,12,50,2,24.61,15.67,2,2,1,2.67,6,0.444,3.67,3.67,1,1,1.67,2.67,1.67,0,1.33,0,0,2.67,4,16.67,0.67,
E2025_P001288_MUN,E2025,P001288,LUCIC,VLADIMIR,MUN,3,3,73.4,15,4,6,2,8,1,2,3,8,11,1,0,4,1,0,9,8,14,-24,24.45,5,1.33,2,0.667,0.67,2.67,0.25,0.33,0.67,0.5,1,2.67,3.67,0.33,0,1.33,0.33,0,3,2.67,4.67,-8,
E2025_P012080_BAS,E2025,P012080,LUWAWU-CABARROT,TIMOTHE,BAS,3,0,80.3,57,10,16,10,18,7,9,1,8,9,5,4,5,0,1,9,10,54,-2,26.76,19,3.33,5.33,0.625,3.33,6,0.556,2.33,3,0.778,0.33,2.67,3,1.67,1.33,1.67,0,0.33,3,3.33,18,-0.67,
E2025_P014117_MAD,E2025,P014117,LYLES,TREY,MAD,3,2,50.4,24,3,9,2,6,12,14,2,9,11,3,2,3,1,1,3,8,30,30,16.81,8,1,3,0.333,0.67,2,0.333,4,4.67,0.857,0.67,3,3.67,1,0.67,1,0.33,0.33,1,2.67,10,10,
E2025_P002969_ULK,E2025,P002969,MAHMUTOGLU,MELIH,ULK,1,0,6.3,3,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,2,3,6.28,3,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,3,
E2025_P012609_HTA,E2025,P012609,MALCOLM,COLLIN,HTA,3,3,70.9,18,5,6,1,4,5,6,3,5,8,3,1,2,2,0,9,3,19,15,23.64,6,1.67,2,0.833,0.33,1.33,0.25,1.67,2,0.833,1,1.67,2.67,1,0.33,0.67,0.67,0,3,1,6.33,5,
E2025_P011064_MIL,E2025,P011064,MANNION,NICCOLO,MIL,2,2,39.7,11,4,5,1,3,0,0,0,2,2,10,0,5,0,0,6,4,13,4,19.87,5.5,2,2.5,0.8,0.5,1.5,0.333,0,0,0,0,1,1,5,0,2.5,0,0,3,2,6.5,2,
E2025_P009948_BAR,E2025,P009948,MARCOS,JUANI,BAR,2,0,12,2,1,1,0,0,0,0,0,1,1,0,0,4,0,0,1,0,-2,-12,6.01,1,0.5,0.5,1,0,0,0,0,0,0,0,0.5,0.5,0,0,2,0,0,0.5,0,-1,-6,
E2025_P004761_PAR,E2025,P004761,MARINKOVIC,VANJA,PAR,3,0,35.3,8,1,4,2,4,0,0,2,3,5,2,0,1,0,0,3,0,6,3,11.77,2.67,0.33,1.33,0.25,0.67,1.33,0.5,0,0,0,0.67,1,1.67,0.67,0,0.33,0,0,1,0,2,1,
E2025_P012618_ASV,E2025,P012618,MASSA,BODIAN,ASV,3,0,48.2,23,8,11,1,1,4,5,4,8,12,3,0,5,1,0,10,7,27,-8,16.07,7.67,2.67,3.67,0.727,0.33,0.33,1,1.33,1.67,0.8,1.33,2.67,4,1,0,1.67,0.33,0,3.33,2.33,9,-2.67,
E2025_P007993_PRS,E2025,P007993,M'BAYE,AMATH,PRS,3,3,52.6,26,4,8,3,8,9,13,2,2,4,5,3,4,1,0,6,10,26,6,17.54,8.67,1.33,2.67,0.5,1,2.67,0.375,3,4.33,0.692,0.67,0.67,1.33,1.67,1,1.33,0.33,0,2,3.33,8.67,2,
E2025_P013386_MUN,E2025,P013386,MCCORMACK,DAVID,MUN,3,0,44.9,17,8,13,0,0,1,2,2,6,8,1,2,5,0,0,11,3,9,-32,14.96,5.67,2.67,4.33,0.615,0,0,0,0.33,0.67,0.5,0.67,2,2.67,0.33,0.67,1.67,0,0,3.67,1,3,-10.67,
E2025_P002849_ULK,E2025,P002849,MELLI,NICOLO,ULK,3,0,68.7,16,2,5,4,13,0,0,3,13,16,6,5,2,1,0,8,5,27,12,22.91,5.33,0.67,1.67,0.4,1.33,4.33,0.308,0,0,0,1,4.33,5.33,2,1.67,0.67,0.33,0,2.67,1.67,9,4,
E2025_P002580_HTA,E2025,P002580,MICIC,VASILIJE,HTA,3,3,75.4,41,7,14,7,16,6,7,0,9,9,12,1,11,0,2,9,11,35,-4,25.13,13.67,2.33,4.67,0.5,2.33,5.33,0.438,2,2.33,0.857,0,3,3,4,0.33,3.67,0,0.67,3,3.67,11.67,-1.33,
E2025_P011836_MUN,E2025,P011836,MIKE,ISIAHA,MUN,3,3,72.4,35,10,18,4,6,3,4,1,7,8,6,1,3,0,0,10,7,33,-10,24.13,11.67,3.33,6,0.556,1.33,2,0.667,1,1.33,0.75,0.33,2.33,2.67,2,0.33,1,0,0,3.33,2.33,11,-3.33,
E2025_P014094_RED,E2025,P014094,MILJENOVIC,STEFAN,RED,1,0,8.2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,2,0,-3,-5,8.22,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,-3,-5,
E2025_P009048_RED,E2025,P009048,MILLER-MCINTYRE,CODI,RED,3,3,91.4,42,10,19,6,15,4,8,1,8,9,17,2,9,0,1,7,8,39,-1,30.47,14,3.33,6.33,0.526,2,5,0.4,1.33,2.67,0.5,0.33,2.67,3,5.67,0.67,3,0,0.33,2.33,2.67,13,-0.33,
E2025_P014007_PAR,E2025,P014007,MILTON,SHAKE,PAR,3,0,62.1,25,9,16,1,4,4,5,2,4,6,7,4,5,0,1,5,8,28,-20,20.71,8.33,3,5.33,0.562,0.33,1.33,0.25,1.33,1.67,0.8,0.67,1.33,2,2.33,1.33,1.67,0,0.33,1.67,2.67,9.33,-6.67,
E2025_P003941_OLY,E2025,P003941,MILUTINOV,NIKOLA,OLY,3,3,72.8,35,13,18,0,0,9,10,16,18,34,0,2,5,1,1,1,10,69,24,24.28,11.67,4.33,6,0.722,0,0,0,3,3.33,0.9,5.33,6,11.33,0,0.67,1.67,0.33,0.33,0.33,3.33,23,8,
E2025_P000796_MCO,E2025,P000796,MIROTIC,NIKOLA,MCO,3,3,66.5,42,11,16,2,5,14,18,5,13,18,7,2,3,2,0,9,18,65,30,22.17,14,3.67,5.33,0.688,0.67,1.67,0.4,4.67,6,0.778,1.67,4.33,6,2.33,0.67,1,0.67,0,3,6,21.67,10,
E2025_P007866_PAN,E2025,P007866,MITOGLOU,KONSTANTINOS,PAN,3,1,43.1,19,5,11,2,6,3,4,8,4,12,2,1,1,1,1,4,9,27,10,14.36,6.33,1.67,3.67,0.455,0.67,2,0.333,1,1.33,0.75,2.67,1.33,4,0.67,0.33,0.33,0.33,0.33,1.33,3,9,3.33,
E2025_P012201_RED,E2025,P012201,MONEKE,CHIMA,RED,3,3,75.7,44,10,18,2,6,18,23,8,18,26,5,3,3,2,1,10,15,64,10,25.24,14.67,3.33,6,0.556,0.67,2,0.333,6,7.67,0.783,2.67,6,8.67,1.67,1,1,0.67,0.33,3.33,5,21.33,3.33,
E2025_P014115_PAM,E2025,P014115,MOORE,OMARI,PAM,3,3,79.8,48,12,19,5,15,9,14,4,12,16,20,3,9,0,1,5,12,62,18,26.6,16,4,6.33,0.632,1.67,5,0.333,3,4.67,0.643,1.33,4,5.33,6.67,1,3,0,0.33,1.67,4,20.67,6,
E2025_P010431_PRS,E2025,P010431,MORGAN,JEREMY,PRS,3,1,55.8,13,4,5,1,9,2,3,4,5,9,4,2,3,2,0,5,3,15,27,18.59,4.33,1.33,1.67,0.8,0.33,3,0.111,0.67,1,0.667,1.33,1.67,3,1.33,0.67,1,0.67,0,1.67,1,5,9,
E2025_P012585_VIR,E2025,P012585,MORGAN,MATTHEW,VIR,3,0,60.3,52,13,17,7,17,5,6,0,2,2,2,2,4,0,2,9,4,32,19,20.1,17.33,4.33,5.67,0.765,2.33,5.67,0.412,1.67,2,0.833,0,0.67,0.67,0.67,0.67,1.33,0,0.67,3,1.33,10.67,6.33,
E2025_PLCZ_RED,E2025,PLCZ,MOTIEJUNAS,DONATAS,RED,1,1,14.8,13,5,5,0,0,3,6,2,4,6,0,0,0,0,0,3,6,19,6,14.75,13,5,5,1,0,0,0,3,6,0.5,2,4,6,0,0,0,0,0,3,6,19,6,
E2025_P011157_HTA,E2025,P011157,MOTLEY,JOHNATHAN,HTA,3,0,33.4,12,4,6,1,1,1,2,1,4,5,3,0,4,0,0,9,5,9,8,11.12,4,1.33,2,0.667,0.33,0.33,1,0.33,0.67,0.5,0.33,1.33,1.67,1,0,1.33,0,0,3,1.67,3,2.67,
E2025_P006540_DUB,E2025,P006540,MUSA,DZANAN,DUB,2,2,58.5,30,6,12,3,9,9,9,4,3,7,7,0,5,0,0,3,8,32,1,29.26,15,3,6,0.5,1.5,4.5,0.333,4.5,4.5,1,2,1.5,3.5,3.5,0,2.5,0,0,1.5,4,16,0.5,
E2025_P012731_ASV,E2025,P012731,NDIAYE,MBAYE,ASV,3,1,61.5,20,7,9,1,3,3,4,5,8,13,3,3,1,2,0,7,3,31,6,20.5,6.67,2.33,3,0.778,0.33,1,0.333,1,1.33,0.75,1.67,2.67,4.33,1,1,0.33,0.67,0,2.33,1,10.33,2,
E2025_P011199_MIL,E2025,P011199,NEBO,JOSH,MIL,2,2,50.7,22,8,8,0,0,6,11,1,10,11,2,0,2,1,0,3,6,32,6,25.33,11,4,4,1,0,0,0,3,5.5,0.545,0.5,5,5.5,1,0,1,0.5,0,1.5,3,16,3,
E2025_P000848_MCO,E2025,P000848,NEDOVIC,NEMANJA,MCO,3,0,35.4,6,3,5,0,2,0,0,1,3,4,6,3,1,0,0,11,2,5,5,11.78,2,1,1.67,0.6,0,0.67,0,0,0,0,0.33,1,1.33,2,1,0.33,0,0,3.67,0.67,1.67,1.67,
E2025_P014122_OLY,E2025,P014122,NETZIPOGLOU,OMIROS,OLY,1,0,7.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3,1,7.73,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-3,1,
E2025_P009556_ASV,E2025,P009556,NGOUAMA,MEHDY,ASV,1,0,19.7,12,3,8,2,5,0,0,1,1,2,3,2,2,0,3,1,0,5,-5,19.7,12,3,8,0.375,2,5,0.4,0,0,0,1,1,2,3,2,2,0,3,1,0,5,-5,
